Code;Destination
26482;NAMIBIA GSM LEO
26485;NAMIBIA GSM LEO
26481;NAMIBIA GSM MTC
674;NAURU
977;NEPAL
977960;NEPAL GSM
977961;NEPAL GSM
977962;NEPAL GSM
977963;NEPAL GSM
977972;NEPAL GSM
977974;NEPAL GSM
977975;NEPAL GSM
97798;NEPAL GSM
977990;NEPAL GSM
977994;NEPAL GSM
977980;NEPAL GSM SPICES
977981;NEPAL GSM SPICES
977982;NEPAL GSM SPICES
31;NETHERLANDS
599;NETHERLANDS ANT
5993181;NETHERLANDS ANT GSM
5993184;NETHERLANDS ANT GSM
5993185;NETHERLANDS ANT GSM
5993186;NETHERLANDS ANT GSM
5993187;NETHERLANDS ANT GSM
5994161;NETHERLANDS ANT GSM
5994164;NETHERLANDS ANT GSM
5994165;NETHERLANDS ANT GSM
5994166;NETHERLANDS ANT GSM
5994167;NETHERLANDS ANT GSM
5994168;NETHERLANDS ANT GSM
59951;NETHERLANDS ANT GSM
59952;NETHERLANDS ANT GSM
59955;NETHERLANDS ANT GSM
599580;NETHERLANDS ANT GSM
599581;NETHERLANDS ANT GSM
599586;NETHERLANDS ANT GSM
599587;NETHERLANDS ANT GSM
599588;NETHERLANDS ANT GSM
59970;NETHERLANDS ANT GSM
59978;NETHERLANDS ANT GSM
59979;NETHERLANDS ANT GSM
59980;NETHERLANDS ANT GSM
59981;NETHERLANDS ANT GSM
599951;NETHERLANDS ANT GSM
599952;NETHERLANDS ANT GSM
599953;NETHERLANDS ANT GSM
599954;NETHERLANDS ANT GSM
599955;NETHERLANDS ANT GSM
599956;NETHERLANDS ANT GSM
599957;NETHERLANDS ANT GSM
59996;NETHERLANDS ANT GSM
5999700;NETHERLANDS ANT GSM
5999701;NETHERLANDS ANT GSM
1721;NETHERLANDS ANT SAINT MARTIN
316;NETHERLANDS GSM
31610;NETHERLANDS GSM KPN
31612;NETHERLANDS GSM KPN
31613;NETHERLANDS GSM KPN
31620;NETHERLANDS GSM KPN
31622;NETHERLANDS GSM KPN
31623;NETHERLANDS GSM KPN
31630;NETHERLANDS GSM KPN
31651;NETHERLANDS GSM KPN
31653;NETHERLANDS GSM KPN
31657;NETHERLANDS GSM KPN
316587;NETHERLANDS GSM KPN
316588;NETHERLANDS GSM KPN
316589;NETHERLANDS GSM KPN
31665;NETHERLANDS GSM KPN
31682;NETHERLANDS GSM KPN
31683;NETHERLANDS GSM KPN
3197003;NETHERLANDS GSM KPN
3197011;NETHERLANDS GSM KPN
3197012;NETHERLANDS GSM KPN
3197013;NETHERLANDS GSM KPN
3197016;NETHERLANDS GSM KPN
3197017;NETHERLANDS GSM KPN
3197018;NETHERLANDS GSM KPN
31684;NETHERLANDS GSM LYCAMOBILE
31685;NETHERLANDS GSM LYCAMOBILE
316860;NETHERLANDS GSM LYCAMOBILE
316861;NETHERLANDS GSM LYCAMOBILE
316862;NETHERLANDS GSM LYCAMOBILE
316863;NETHERLANDS GSM LYCAMOBILE
316864;NETHERLANDS GSM LYCAMOBILE
31687;NETHERLANDS GSM LYCAMOBILE
31616;NETHERLANDS GSM TELF
31617;NETHERLANDS GSM TELF
31619;NETHERLANDS GSM TELF
31626;NETHERLANDS GSM TELF
31633;NETHERLANDS GSM TELF
31644;NETHERLANDS GSM TELF
31645;NETHERLANDS GSM TELF
31647;NETHERLANDS GSM TELF
31649;NETHERLANDS GSM TELF
31636;NETHERLANDS GSM TL2
31640;NETHERLANDS GSM TL2
319708;NETHERLANDS GSM TL2
31614;NETHERLANDS GSM TMOB
31618;NETHERLANDS GSM TMOB
31624;NETHERLANDS GSM TMOB
31628;NETHERLANDS GSM TMOB
316320;NETHERLANDS GSM TMOB
316321;NETHERLANDS GSM TMOB
316322;NETHERLANDS GSM TMOB
31634;NETHERLANDS GSM TMOB
31638;NETHERLANDS GSM TMOB
31639;NETHERLANDS GSM TMOB
31641;NETHERLANDS GSM TMOB
31642;NETHERLANDS GSM TMOB
31643;NETHERLANDS GSM TMOB
31648;NETHERLANDS GSM TMOB
316560;NETHERLANDS GSM TMOB
316561;NETHERLANDS GSM TMOB
31681;NETHERLANDS GSM TMOB
31611;NETHERLANDS GSM VODA
31615;NETHERLANDS GSM VODA
31621;NETHERLANDS GSM VODA
31625;NETHERLANDS GSM VODA
31627;NETHERLANDS GSM VODA
31629;NETHERLANDS GSM VODA
31631;NETHERLANDS GSM VODA
31646;NETHERLANDS GSM VODA
31650;NETHERLANDS GSM VODA
31652;NETHERLANDS GSM VODA
31654;NETHERLANDS GSM VODA
31655;NETHERLANDS GSM VODA
687;NEW CALEDONIA
68775;NEW CALEDONIA GSM
68776;NEW CALEDONIA GSM
68777;NEW CALEDONIA GSM
68778;NEW CALEDONIA GSM
68779;NEW CALEDONIA GSM
68780;NEW CALEDONIA GSM
68781;NEW CALEDONIA GSM
68782;NEW CALEDONIA GSM
68783;NEW CALEDONIA GSM
68784;NEW CALEDONIA GSM
68785;NEW CALEDONIA GSM
68786;NEW CALEDONIA GSM
68787;NEW CALEDONIA GSM
68789;NEW CALEDONIA GSM
6879;NEW CALEDONIA GSM
64;NEW ZEALAND
642;NEW ZEALAND GSM
64201;NEW ZEALAND GSM VODA
6421;NEW ZEALAND GSM VODA
6428;NEW ZEALAND GSM VODA
6429;NEW ZEALAND GSM VODA
505;NICARAGUA
505550;NICARAGUA GSM
5055500;NICARAGUA GSM
5055501;NICARAGUA GSM
5055502;NICARAGUA GSM
5055503;NICARAGUA GSM
5055504;NICARAGUA GSM
505551;NICARAGUA GSM
505552;NICARAGUA GSM
505553;NICARAGUA GSM
505554;NICARAGUA GSM
505555;NICARAGUA GSM
505556;NICARAGUA GSM
505557;NICARAGUA GSM
505558;NICARAGUA GSM
50557;NICARAGUA GSM
50558;NICARAGUA GSM
50575;NICARAGUA GSM
50576;NICARAGUA GSM
50577;NICARAGUA GSM
50578;NICARAGUA GSM
5058;NICARAGUA GSM
227;NIGER
22723;NIGER GSM
2279;NIGER GSM
22788;NIGER GSM AIRTEL
22789;NIGER GSM AIRTEL
22796;NIGER GSM AIRTEL
22797;NIGER GSM AIRTEL
22798;NIGER GSM AIRTEL
22799;NIGER GSM AIRTEL
22780;NIGER GSM ORANGE
22790;NIGER GSM ORANGE
22791;NIGER GSM ORANGE
22792;NIGER GSM ORANGE
234;NIGERIA
234140;NIGERIA GSM
234143;NIGERIA GSM
234147;NIGERIA GSM
234148;NIGERIA GSM
2341570;NIGERIA GSM
2341578;NIGERIA GSM
234166;NIGERIA GSM
2346237;NIGERIA GSM
2346238;NIGERIA GSM
2346239;NIGERIA GSM
2346431;NIGERIA GSM
2346432;NIGERIA GSM
2346433;NIGERIA GSM
2346937;NIGERIA GSM
2346938;NIGERIA GSM
234700;NIGERIA GSM
234702;NIGERIA GSM
234704;NIGERIA GSM
234707;NIGERIA GSM
234709;NIGERIA GSM
2347637;NIGERIA GSM
2347638;NIGERIA GSM
2347639;NIGERIA GSM
23480;NIGERIA GSM
234817;NIGERIA GSM
234818;NIGERIA GSM
234819;NIGERIA GSM
2348190;NIGERIA GSM
2348191;NIGERIA GSM
2348457;NIGERIA GSM
23490;NIGERIA GSM
234948;NIGERIA GSM
2349668;NIGERIA GSM
2349669;NIGERIA GSM
2349670;NIGERIA GSM
2349671;NIGERIA GSM
2349672;NIGERIA GSM
2349673;NIGERIA GSM
2349674;NIGERIA GSM
234701;NIGERIA GSM AIRTEL
234708;NIGERIA GSM AIRTEL
234802;NIGERIA GSM AIRTEL
234808;NIGERIA GSM AIRTEL
234812;NIGERIA GSM AIRTEL
234705;NIGERIA GSM GLOBACOM
234805;NIGERIA GSM GLOBACOM
234807;NIGERIA GSM GLOBACOM
234811;NIGERIA GSM GLOBACOM
234815;NIGERIA GSM GLOBACOM
2347025;NIGERIA GSM MTN
2347026;NIGERIA GSM MTN
234703;NIGERIA GSM MTN
2347040;NIGERIA GSM MTN
2347041;NIGERIA GSM MTN
2347042;NIGERIA GSM MTN
2347043;NIGERIA GSM MTN
2347044;NIGERIA GSM MTN
2347045;NIGERIA GSM MTN
2347046;NIGERIA GSM MTN
234706;NIGERIA GSM MTN
234803;NIGERIA GSM MTN
234806;NIGERIA GSM MTN
234810;NIGERIA GSM MTN
234813;NIGERIA GSM MTN
234814;NIGERIA GSM MTN
234816;NIGERIA GSM MTN
234903;NIGERIA GSM MTN
234906;NIGERIA GSM MTN
234804;NIGERIA GSM NITEL
683;NIUE
850;NORTH KOREA
1670;NORTHERN MARIANA ISLAND
1670286;NORTHERN MARIANA ISLANDS GSM
1670287;NORTHERN MARIANA ISLANDS GSM
1670483;NORTHERN MARIANA ISLANDS GSM
47;NORWAY
474;NORWAY GSM
4758;NORWAY GSM
4759;NORWAY GSM
479;NORWAY GSM
474000;NORWAY GSM NETCOM
474001;NORWAY GSM NETCOM
474010;NORWAY GSM NETCOM
474011;NORWAY GSM NETCOM
474014;NORWAY GSM NETCOM
47402;NORWAY GSM NETCOM
47403;NORWAY GSM NETCOM
474045;NORWAY GSM NETCOM
474046;NORWAY GSM NETCOM
474047;NORWAY GSM NETCOM
474048;NORWAY GSM NETCOM
474049;NORWAY GSM NETCOM
474050;NORWAY GSM NETCOM
474055;NORWAY GSM NETCOM
474060;NORWAY GSM NETCOM
474061;NORWAY GSM NETCOM
474062;NORWAY GSM NETCOM
474063;NORWAY GSM NETCOM
474064;NORWAY GSM NETCOM
47407;NORWAY GSM NETCOM
474100;NORWAY GSM NETCOM
474101;NORWAY GSM NETCOM
474106;NORWAY GSM NETCOM
474107;NORWAY GSM NETCOM
474117;NORWAY GSM NETCOM
474118;NORWAY GSM NETCOM
474119;NORWAY GSM NETCOM
47450;NORWAY GSM NETCOM
47451;NORWAY GSM NETCOM
47452;NORWAY GSM NETCOM
474539;NORWAY GSM NETCOM
47454;NORWAY GSM NETCOM
474550;NORWAY GSM NETCOM
474551;NORWAY GSM NETCOM
474559;NORWAY GSM NETCOM
474566;NORWAY GSM NETCOM
474567;NORWAY GSM NETCOM
474568;NORWAY GSM NETCOM
474569;NORWAY GSM NETCOM
474576;NORWAY GSM NETCOM
474577;NORWAY GSM NETCOM
474578;NORWAY GSM NETCOM
474579;NORWAY GSM NETCOM
474583;NORWAY GSM NETCOM
474584;NORWAY GSM NETCOM
474586;NORWAY GSM NETCOM
474593;NORWAY GSM NETCOM
474594;NORWAY GSM NETCOM
47464;NORWAY GSM NETCOM
474650;NORWAY GSM NETCOM
474654;NORWAY GSM NETCOM
474660;NORWAY GSM NETCOM
474661;NORWAY GSM NETCOM
474662;NORWAY GSM NETCOM
474663;NORWAY GSM NETCOM
474670;NORWAY GSM NETCOM
474673;NORWAY GSM NETCOM
474674;NORWAY GSM NETCOM
474675;NORWAY GSM NETCOM
474714;NORWAY GSM NETCOM
474715;NORWAY GSM NETCOM
474716;NORWAY GSM NETCOM
474717;NORWAY GSM NETCOM
474720;NORWAY GSM NETCOM
474721;NORWAY GSM NETCOM
474722;NORWAY GSM NETCOM
474744;NORWAY GSM NETCOM
474754;NORWAY GSM NETCOM
474757;NORWAY GSM NETCOM
474758;NORWAY GSM NETCOM
474759;NORWAY GSM NETCOM
474833;NORWAY GSM NETCOM
474834;NORWAY GSM NETCOM
474837;NORWAY GSM NETCOM
474840;NORWAY GSM NETCOM
474849;NORWAY GSM NETCOM
474850;NORWAY GSM NETCOM
474859;NORWAY GSM NETCOM
474893;NORWAY GSM NETCOM
475800040;NORWAY GSM NETCOM
475800060;NORWAY GSM NETCOM
475800070;NORWAY GSM NETCOM
475800071;NORWAY GSM NETCOM
475800072;NORWAY GSM NETCOM
475800073;NORWAY GSM NETCOM
475800074;NORWAY GSM NETCOM
475800075;NORWAY GSM NETCOM
4758000898;NORWAY GSM NETCOM
4758000899;NORWAY GSM NETCOM
47580009;NORWAY GSM NETCOM
4758001200;NORWAY GSM NETCOM
4758001201;NORWAY GSM NETCOM
4758001202;NORWAY GSM NETCOM
475931;NORWAY GSM NETCOM
475932;NORWAY GSM NETCOM
47598;NORWAY GSM NETCOM
47599;NORWAY GSM NETCOM
47920;NORWAY GSM NETCOM
479210;NORWAY GSM NETCOM
479217;NORWAY GSM NETCOM
47922;NORWAY GSM NETCOM
479237;NORWAY GSM NETCOM
47924;NORWAY GSM NETCOM
479257;NORWAY GSM NETCOM
47926;NORWAY GSM NETCOM
479277;NORWAY GSM NETCOM
47928;NORWAY GSM NETCOM
479297;NORWAY GSM NETCOM
47930;NORWAY GSM NETCOM
479317;NORWAY GSM NETCOM
47932;NORWAY GSM NETCOM
479337;NORWAY GSM NETCOM
47934;NORWAY GSM NETCOM
479357;NORWAY GSM NETCOM
47936;NORWAY GSM NETCOM
479377;NORWAY GSM NETCOM
47938;NORWAY GSM NETCOM
479391;NORWAY GSM NETCOM
479410;NORWAY GSM NETCOM
479411;NORWAY GSM NETCOM
479412;NORWAY GSM NETCOM
47942;NORWAY GSM NETCOM
479442;NORWAY GSM NETCOM
479443;NORWAY GSM NETCOM
479447;NORWAY GSM NETCOM
479448;NORWAY GSM NETCOM
479449;NORWAY GSM NETCOM
479664;NORWAY GSM NETCOM
479692;NORWAY GSM NETCOM
47980;NORWAY GSM NETCOM
479815;NORWAY GSM NETCOM
479816;NORWAY GSM NETCOM
479817;NORWAY GSM NETCOM
479818;NORWAY GSM NETCOM
479819;NORWAY GSM NETCOM
47982;NORWAY GSM NETCOM
479830;NORWAY GSM NETCOM
479831;NORWAY GSM NETCOM
479832;NORWAY GSM NETCOM
479833;NORWAY GSM NETCOM
479834;NORWAY GSM NETCOM
479835;NORWAY GSM NETCOM
479836;NORWAY GSM NETCOM
479837;NORWAY GSM NETCOM
47984;NORWAY GSM NETCOM
479854;NORWAY GSM NETCOM
47986;NORWAY GSM NETCOM
479876;NORWAY GSM NETCOM
47988;NORWAY GSM NETCOM
479899;NORWAY GSM NETCOM
479967;NORWAY GSM NETCOM
479968;NORWAY GSM NETCOM
474004;NORWAY GSM TELENOR
474005;NORWAY GSM TELENOR
474006;NORWAY GSM TELENOR
474007;NORWAY GSM TELENOR
474008;NORWAY GSM TELENOR
474009;NORWAY GSM TELENOR
474015;NORWAY GSM TELENOR
474016;NORWAY GSM TELENOR
474017;NORWAY GSM TELENOR
474018;NORWAY GSM TELENOR
474019;NORWAY GSM TELENOR
474084;NORWAY GSM TELENOR
474085;NORWAY GSM TELENOR
474086;NORWAY GSM TELENOR
474087;NORWAY GSM TELENOR
474088;NORWAY GSM TELENOR
474089;NORWAY GSM TELENOR
474110;NORWAY GSM TELENOR
474111;NORWAY GSM TELENOR
474112;NORWAY GSM TELENOR
474113;NORWAY GSM TELENOR
474114;NORWAY GSM TELENOR
474115;NORWAY GSM TELENOR
474116;NORWAY GSM TELENOR
47414;NORWAY GSM TELENOR
47415;NORWAY GSM TELENOR
47416;NORWAY GSM TELENOR
47417;NORWAY GSM TELENOR
474184;NORWAY GSM TELENOR
474185;NORWAY GSM TELENOR
474186;NORWAY GSM TELENOR
474187;NORWAY GSM TELENOR
474188;NORWAY GSM TELENOR
474189;NORWAY GSM TELENOR
474580;NORWAY GSM TELENOR
474581;NORWAY GSM TELENOR
474582;NORWAY GSM TELENOR
474585;NORWAY GSM TELENOR
474588;NORWAY GSM TELENOR
474589;NORWAY GSM TELENOR
474611;NORWAY GSM TELENOR
474612;NORWAY GSM TELENOR
474613;NORWAY GSM TELENOR
474614;NORWAY GSM TELENOR
474615;NORWAY GSM TELENOR
474616;NORWAY GSM TELENOR
474617;NORWAY GSM TELENOR
474618;NORWAY GSM TELENOR
474619;NORWAY GSM TELENOR
474628;NORWAY GSM TELENOR
474629;NORWAY GSM TELENOR
474666;NORWAY GSM TELENOR
474667;NORWAY GSM TELENOR
47468;NORWAY GSM TELENOR
474690;NORWAY GSM TELENOR
474691;NORWAY GSM TELENOR
474692;NORWAY GSM TELENOR
474693;NORWAY GSM TELENOR
474694;NORWAY GSM TELENOR
474695;NORWAY GSM TELENOR
474696;NORWAY GSM TELENOR
474718;NORWAY GSM TELENOR
474719;NORWAY GSM TELENOR
474750;NORWAY GSM TELENOR
474751;NORWAY GSM TELENOR
47476;NORWAY GSM TELENOR
474770;NORWAY GSM TELENOR
474771;NORWAY GSM TELENOR
474775;NORWAY GSM TELENOR
474776;NORWAY GSM TELENOR
474778;NORWAY GSM TELENOR
47478;NORWAY GSM TELENOR
474790;NORWAY GSM TELENOR
474798;NORWAY GSM TELENOR
474799;NORWAY GSM TELENOR
47480;NORWAY GSM TELENOR
47481;NORWAY GSM TELENOR
47482;NORWAY GSM TELENOR
474830;NORWAY GSM TELENOR
474842;NORWAY GSM TELENOR
47580000;NORWAY GSM TELENOR
475800020;NORWAY GSM TELENOR
4758000210;NORWAY GSM TELENOR
47580010;NORWAY GSM TELENOR
475900;NORWAY GSM TELENOR
475901;NORWAY GSM TELENOR
47591;NORWAY GSM TELENOR
47592;NORWAY GSM TELENOR
47595;NORWAY GSM TELENOR
47900;NORWAY GSM TELENOR
47901;NORWAY GSM TELENOR
47902;NORWAY GSM TELENOR
479036;NORWAY GSM TELENOR
479040;NORWAY GSM TELENOR
479041;NORWAY GSM TELENOR
479047;NORWAY GSM TELENOR
47905;NORWAY GSM TELENOR
47906;NORWAY GSM TELENOR
47907;NORWAY GSM TELENOR
47908;NORWAY GSM TELENOR
47909;NORWAY GSM TELENOR
479100;NORWAY GSM TELENOR
47911;NORWAY GSM TELENOR
479120;NORWAY GSM TELENOR
479121;NORWAY GSM TELENOR
479122;NORWAY GSM TELENOR
479123;NORWAY GSM TELENOR
479124;NORWAY GSM TELENOR
47913;NORWAY GSM TELENOR
47915;NORWAY GSM TELENOR
47916;NORWAY GSM TELENOR
47917;NORWAY GSM TELENOR
47918;NORWAY GSM TELENOR
479190;NORWAY GSM TELENOR
479191;NORWAY GSM TELENOR
479199;NORWAY GSM TELENOR
479400;NORWAY GSM TELENOR
479401;NORWAY GSM TELENOR
479402;NORWAY GSM TELENOR
479403;NORWAY GSM TELENOR
479405;NORWAY GSM TELENOR
479413;NORWAY GSM TELENOR
479414;NORWAY GSM TELENOR
479415;NORWAY GSM TELENOR
479416;NORWAY GSM TELENOR
479417;NORWAY GSM TELENOR
479418;NORWAY GSM TELENOR
479419;NORWAY GSM TELENOR
479474;NORWAY GSM TELENOR
479475;NORWAY GSM TELENOR
479476;NORWAY GSM TELENOR
479477;NORWAY GSM TELENOR
479478;NORWAY GSM TELENOR
479479;NORWAY GSM TELENOR
47948;NORWAY GSM TELENOR
479490;NORWAY GSM TELENOR
479497;NORWAY GSM TELENOR
479498;NORWAY GSM TELENOR
47950;NORWAY GSM TELENOR
47951;NORWAY GSM TELENOR
47952;NORWAY GSM TELENOR
479530;NORWAY GSM TELENOR
479533;NORWAY GSM TELENOR
479536;NORWAY GSM TELENOR
47954;NORWAY GSM TELENOR
479552;NORWAY GSM TELENOR
479555;NORWAY GSM TELENOR
47957;NORWAY GSM TELENOR
47958;NORWAY GSM TELENOR
47959;NORWAY GSM TELENOR
479601;NORWAY GSM TELENOR
479604;NORWAY GSM TELENOR
479609;NORWAY GSM TELENOR
479620;NORWAY GSM TELENOR
479622;NORWAY GSM TELENOR
479623;NORWAY GSM TELENOR
479650;NORWAY GSM TELENOR
479651;NORWAY GSM TELENOR
479660;NORWAY GSM TELENOR
479661;NORWAY GSM TELENOR
479662;NORWAY GSM TELENOR
479663;NORWAY GSM TELENOR
479689;NORWAY GSM TELENOR
479690;NORWAY GSM TELENOR
479691;NORWAY GSM TELENOR
47970;NORWAY GSM TELENOR
47971;NORWAY GSM TELENOR
479740;NORWAY GSM TELENOR
479741;NORWAY GSM TELENOR
479742;NORWAY GSM TELENOR
479743;NORWAY GSM TELENOR
479746;NORWAY GSM TELENOR
479747;NORWAY GSM TELENOR
479748;NORWAY GSM TELENOR
479749;NORWAY GSM TELENOR
47975;NORWAY GSM TELENOR
47976;NORWAY GSM TELENOR
47977;NORWAY GSM TELENOR
479795;NORWAY GSM TELENOR
479796;NORWAY GSM TELENOR
479797;NORWAY GSM TELENOR
479798;NORWAY GSM TELENOR
479799;NORWAY GSM TELENOR
479910;NORWAY GSM TELENOR
479911;NORWAY GSM TELENOR
479912;NORWAY GSM TELENOR
479915;NORWAY GSM TELENOR
479916;NORWAY GSM TELENOR
47992;NORWAY GSM TELENOR
47993;NORWAY GSM TELENOR
47994;NORWAY GSM TELENOR
47995;NORWAY GSM TELENOR
47999;NORWAY GSM TELENOR
4702;NORWAY PRS
4703;NORWAY PRS
4704;NORWAY PRS
4705;NORWAY PRS
4706;NORWAY PRS
4707;NORWAY PRS
4708;NORWAY PRS
4709;NORWAY PRS
471881;NORWAY PRS
471882;NORWAY PRS
47810;NORWAY PRS
47811;NORWAY PRS
47812;NORWAY PRS
47813;NORWAY PRS
47814;NORWAY PRS
47815;NORWAY PRS
4785;NORWAY PRS
47880;NORWAY PRS
968;OMAN
9687;OMAN GSM
9689;OMAN GSM
88298;ONAIR GSM AIRCRAFT
92;PAKISTAN
923;PAKISTAN GSM
9230;PAKISTAN GSM MOBLINK
9234;PAKISTAN GSM TELENOR
9233;PAKISTAN GSM UFONE
9232;PAKISTAN GSM WARID
9231;PAKISTAN GSM ZONG
680;PALAU
97022;PALESTINE
97042;PALESTINE
97082;PALESTINE
97092;PALESTINE
970056;PALESTINE GSM
970059;PALESTINE GSM
97056;PALESTINE GSM
97059;PALESTINE GSM
507;PANAMA
5076;PANAMA GSM
675;PAPUA NEW GUINEA
675653;PAPUA NEW GUINEA GSM
675655;PAPUA NEW GUINEA GSM
675657;PAPUA NEW GUINEA GSM
675658;PAPUA NEW GUINEA GSM
6757;PAPUA NEW GUINEA GSM
595;PARAGUAY
59521;PARAGUAY ASUNCION
5959;PARAGUAY GSM
51;PERU
519;PERU GSM
5194;PERU GSM MOVISTAR
5194378;PERU GSM MOVISTAR
5194379;PERU GSM MOVISTAR
5194978;PERU GSM MOVISTAR
5194979;PERU GSM MOVISTAR
5195;PERU GSM MOVISTAR
5195352;PERU GSM MOVISTAR
5195353;PERU GSM MOVISTAR
5195354;PERU GSM MOVISTAR
5195355;PERU GSM MOVISTAR
5195356;PERU GSM MOVISTAR
5195928;PERU GSM MOVISTAR
5195929;PERU GSM MOVISTAR
5196;PERU GSM MOVISTAR
5196836;PERU GSM MOVISTAR
5196837;PERU GSM MOVISTAR
5196838;PERU GSM MOVISTAR
5196839;PERU GSM MOVISTAR
5197;PERU GSM MOVISTAR
5198;PERU GSM MOVISTAR
519800;PERU GSM MOVISTAR
519801;PERU GSM MOVISTAR
519802;PERU GSM MOVISTAR
519803;PERU GSM MOVISTAR
5199;PERU GSM MOVISTAR
519944;PERU GSM MOVISTAR
519945;PERU GSM MOVISTAR
511;PERU LIMA
5118;PERU RURAL
514129;PERU RURAL
514148;PERU RURAL
514163;PERU RURAL
51418;PERU RURAL
514229;PERU RURAL
514248;PERU RURAL
514260;PERU RURAL
514263;PERU RURAL
51428;PERU RURAL
514327;PERU RURAL
514338;PERU RURAL
514360;PERU RURAL
514362;PERU RURAL
514363;PERU RURAL
514364;PERU RURAL
51438;PERU RURAL
514436;PERU RURAL
514439;PERU RURAL
514453;PERU RURAL
514460;PERU RURAL
514461;PERU RURAL
514462;PERU RURAL
514463;PERU RURAL
514464;PERU RURAL
514465;PERU RURAL
51448;PERU RURAL
515129;PERU RURAL
515148;PERU RURAL
515160;PERU RURAL
515162;PERU RURAL
515163;PERU RURAL
515164;PERU RURAL
51518;PERU RURAL
515229;PERU RURAL
515248;PERU RURAL
515260;PERU RURAL
515263;PERU RURAL
515264;PERU RURAL
51528;PERU RURAL
515329;PERU RURAL
515338;PERU RURAL
515363;PERU RURAL
515364;PERU RURAL
51538;PERU RURAL
515436;PERU RURAL
515437;PERU RURAL
515460;PERU RURAL
515461;PERU RURAL
515462;PERU RURAL
515463;PERU RURAL
515465;PERU RURAL
515466;PERU RURAL
51548;PERU RURAL
515629;PERU RURAL
515648;PERU RURAL
515660;PERU RURAL
515662;PERU RURAL
515663;PERU RURAL
515664;PERU RURAL
51568;PERU RURAL
516129;PERU RURAL
516138;PERU RURAL
516160;PERU RURAL
516161;PERU RURAL
516162;PERU RURAL
516163;PERU RURAL
516164;PERU RURAL
51618;PERU RURAL
516229;PERU RURAL
516238;PERU RURAL
516263;PERU RURAL
51628;PERU RURAL
516329;PERU RURAL
516348;PERU RURAL
516360;PERU RURAL
516363;PERU RURAL
51638;PERU RURAL
516429;PERU RURAL
516447;PERU RURAL
516460;PERU RURAL
516462;PERU RURAL
516463;PERU RURAL
516464;PERU RURAL
516465;PERU RURAL
51648;PERU RURAL
516539;PERU RURAL
516548;PERU RURAL
516551;PERU RURAL
516553;PERU RURAL
516560;PERU RURAL
516561;PERU RURAL
516562;PERU RURAL
516563;PERU RURAL
51658;PERU RURAL
516629;PERU RURAL
516648;PERU RURAL
516663;PERU RURAL
51668;PERU RURAL
516729;PERU RURAL
516738;PERU RURAL
516763;PERU RURAL
516764;PERU RURAL
51678;PERU RURAL
517229;PERU RURAL
517248;PERU RURAL
517260;PERU RURAL
517263;PERU RURAL
517264;PERU RURAL
51728;PERU RURAL
517327;PERU RURAL
517348;PERU RURAL
517352;PERU RURAL
517353;PERU RURAL
517354;PERU RURAL
517360;PERU RURAL
517361;PERU RURAL
517362;PERU RURAL
517363;PERU RURAL
517364;PERU RURAL
51738;PERU RURAL
517429;PERU RURAL
517438;PERU RURAL
517451;PERU RURAL
517452;PERU RURAL
517453;PERU RURAL
517460;PERU RURAL
517461;PERU RURAL
517462;PERU RURAL
517463;PERU RURAL
517464;PERU RURAL
517465;PERU RURAL
51748;PERU RURAL
517629;PERU RURAL
517648;PERU RURAL
517660;PERU RURAL
517663;PERU RURAL
517664;PERU RURAL
51768;PERU RURAL
518229;PERU RURAL
518248;PERU RURAL
518263;PERU RURAL
51828;PERU RURAL
518329;PERU RURAL
518348;PERU RURAL
518363;PERU RURAL
51838;PERU RURAL
518429;PERU RURAL
518448;PERU RURAL
518460;PERU RURAL
518461;PERU RURAL
518462;PERU RURAL
518463;PERU RURAL
518464;PERU RURAL
518465;PERU RURAL
51848;PERU RURAL
63;PHILIPPINES
639;PHILIPPINES GSM
63817;PHILIPPINES GSM GLOB
63905;PHILIPPINES GSM GLOB
63906;PHILIPPINES GSM GLOB
63915;PHILIPPINES GSM GLOB
63916;PHILIPPINES GSM GLOB
63917;PHILIPPINES GSM GLOB
63926;PHILIPPINES GSM GLOB
63927;PHILIPPINES GSM GLOB
63935;PHILIPPINES GSM GLOB
63936;PHILIPPINES GSM GLOB
63937;PHILIPPINES GSM GLOB
63975;PHILIPPINES GSM GLOB
63976;PHILIPPINES GSM GLOB
63977;PHILIPPINES GSM GLOB
63995;PHILIPPINES GSM GLOB
63996;PHILIPPINES GSM GLOB
63997;PHILIPPINES GSM GLOB
63813;PHILIPPINES GSM SMAR
63907;PHILIPPINES GSM SMAR
63908;PHILIPPINES GSM SMAR
63909;PHILIPPINES GSM SMAR
63910;PHILIPPINES GSM SMAR
63912;PHILIPPINES GSM SMAR
63918;PHILIPPINES GSM SMAR
63919;PHILIPPINES GSM SMAR
63920;PHILIPPINES GSM SMAR
63921;PHILIPPINES GSM SMAR
63922;PHILIPPINES GSM SMAR
63923;PHILIPPINES GSM SMAR
63925;PHILIPPINES GSM SMAR
63928;PHILIPPINES GSM SMAR
63929;PHILIPPINES GSM SMAR
63930;PHILIPPINES GSM SMAR
63932;PHILIPPINES GSM SMAR
63933;PHILIPPINES GSM SMAR
63938;PHILIPPINES GSM SMAR
63939;PHILIPPINES GSM SMAR
63942;PHILIPPINES GSM SMAR
63943;PHILIPPINES GSM SMAR
63946;PHILIPPINES GSM SMAR
63947;PHILIPPINES GSM SMAR
63948;PHILIPPINES GSM SMAR
